연도,주차,연령대,의사환자 분율,입원환자 수,인플루엔자 검출률,예방접종률,응급실 인플루엔자 환자,아형
2020,14,13-18세,1.6,0.0,0.0,,0.0,A(H1N1)pdm09
2020,14,19-49세,3.5,0.0,0.0,,6.0,A(H1N1)pdm09
2020,14,50-64세,2.3,1.0,0.0,,3.0,A(H1N1)pdm09
2020,14,65-69세,,,,76.8,,A(H1N1)pdm09
2020,14,65세 이상,,,,83.5,,A(H1N1)pdm09
2020,14,65세이상,1.2,3.0,0.0,,12.0,A(H1N1)pdm09
2020,14,7-12세,3.4,3.0,0.0,,2.0,A(H1N1)pdm09
2020,14,70-74세,,,,85.1,,A(H1N1)pdm09
2020,14,75세 이상,,,,87.4,,A(H1N1)pdm09
2020,14,연령미상,,,,,0.0,A(H1N1)pdm09
2020,15,0-6세,,,0.0,,,A(H1N1)pdm09
2020,15,0세,2.5,0.0,,,1.0,A(H1N1)pdm09
2020,15,1-6세,3.4,1.0,,,4.0,A(H1N1)pdm09
2020,15,13-18세,0.8,0.0,0.0,,1.0,A(H1N1)pdm09
2020,15,19-49세,3.4,2.0,0.0,,8.0,A(H1N1)pdm09
2020,15,50-64세,2.4,4.0,0.0,,4.0,A(H1N1)pdm09
2020,15,65-69세,,,,76.8,,A(H1N1)pdm09
2020,15,65세 이상,,,,83.5,,A(H1N1)pdm09
2020,15,65세이상,1.5,6.0,0.0,,17.0,A(H1N1)pdm09
2020,15,7-12세,6.6,0.0,0.0,,0.0,A(H1N1)pdm09
2020,15,70-74세,,,,85.1,,A(H1N1)pdm09
2020,15,75세 이상,,,,87.4,,A(H1N1)pdm09
2020,15,연령미상,,,,,0.0,A(H1N1)pdm09
2020,16,0-6세,,,0.0,,,A(H1N1)pdm09
2020,16,0세,2.5,1.0,,,1.0,A(H1N1)pdm09
2020,16,1-6세,3.3,1.0,,,4.0,A(H1N1)pdm09
2020,16,13-18세,0.8,1.0,0.0,,1.0,A(H1N1)pdm09
2020,16,19-49세,3.2,1.0,0.0,,10.0,A(H1N1)pdm09
2020,16,50-64세,2.4,2.0,0.0,,6.0,A(H1N1)pdm09
2020,16,65-69세,,,,76.8,,A(H1N1)pdm09
2020,16,65세 이상,,,,83.5,,A(H1N1)pdm09
2020,16,65세이상,1.5,5.0,0.0,,9.0,A(H1N1)pdm09
2020,16,7-12세,0.7,0.0,0.0,,2.0,A(H1N1)pdm09
2020,16,70-74세,,,,85.1,,A(H1N1)pdm09
2020,16,75세 이상,,,,87.4,,A(H1N1)pdm09
2020,16,연령미상,,,,,0.0,A(H1N1)pdm09
2020,17,0-6세,,,0.0,,,A(H1N1)pdm09
2020,17,0세,4.0,0.0,,,0.0,A(H1N1)pdm09
2020,17,1-6세,3.0,1.0,,,2.0,A(H1N1)pdm09
2020,17,13-18세,0.8,0.0,0.0,,1.0,A(H1N1)pdm09
2020,17,19-49세,3.7,1.0,0.0,,4.0,A(H1N1)pdm09
2020,17,50-64세,2.0,6.0,0.0,,5.0,A(H1N1)pdm09
2020,17,65-69세,,,,76.8,,A(H1N1)pdm09
2020,17,65세 이상,,,,83.5,,A(H1N1)pdm09
2020,17,65세이상,1.4,4.0,0.0,,16.0,A(H1N1)pdm09
2020,17,7-12세,1.7,1.0,0.0,,0.0,A(H1N1)pdm09
2020,17,70-74세,,,,85.1,,A(H1N1)pdm09
2020,17,75세 이상,,,,87.4,,A(H1N1)pdm09
2020,17,연령미상,,,,,0.0,A(H1N1)pdm09
2020,18,0-6세,,,0.0,,,A(H1N1)pdm09
2020,18,0세,2.5,1.0,,,0.0,A(H1N1)pdm09
2020,18,1-6세,2.4,1.0,,,3.0,A(H1N1)pdm09
2020,18,13-18세,0.0,0.0,0.0,,1.0,A(H1N1)pdm09
2020,18,19-49세,2.8,2.0,0.0,,12.0,A(H1N1)pdm09
2020,18,50-64세,1.6,1.0,0.0,,3.0,A(H1N1)pdm09
2020,18,65-69세,,,,76.8,,A(H1N1)pdm09
2020,18,65세 이상,,,,83.5,,A(H1N1)pdm09
2020,18,65세이상,0.7,4.0,0.0,,15.0,A(H1N1)pdm09
2020,18,7-12세,0.9,1.0,0.0,,3.0,A(H1N1)pdm09
2020,18,70-74세,,,,85.1,,A(H1N1)pdm09
2020,18,75세 이상,,,,87.4,,A(H1N1)pdm09
2020,18,연령미상,,,,,0.0,A(H1N1)pdm09
2020,19,0-6세,,,0.0,,,A(H1N1)pdm09
2020,19,0세,1.3,0.0,,,0.0,A(H1N1)pdm09
2020,19,1-6세,2.3,0.0,,,1.0,A(H1N1)pdm09
2020,19,13-18세,2.2,0.0,0.0,,1.0,A(H1N1)pdm09
2020,19,19-49세,3.4,1.0,0.0,,13.0,A(H1N1)pdm09
2020,19,50-64세,2.2,1.0,0.0,,2.0,A(H1N1)pdm09
2020,19,65세이상,1.4,5.0,0.0,,18.0,A(H1N1)pdm09
2020,19,7-12세,1.8,0.0,0.0,,0.0,A(H1N1)pdm09
2020,19,연령미상,,,,,0.0,A(H1N1)pdm09
2020,20,0-6세,,,0.0,,,A(H1N1)pdm09
2020,20,0세,1.5,0.0,,,1.0,A(H1N1)pdm09
2020,20,1-6세,2.6,4.0,,,1.0,A(H1N1)pdm09
2020,20,13-18세,0.7,1.0,0.0,,2.0,A(H1N1)pdm09
2020,20,19-49세,3.2,1.0,0.0,,7.0,A(H1N1)pdm09
2020,20,50-64세,2.9,2.0,0.0,,8.0,A(H1N1)pdm09
2020,20,65세이상,1.1,5.0,0.0,,8.0,A(H1N1)pdm09
2020,20,7-12세,2.4,0.0,0.0,,5.0,A(H1N1)pdm09
2020,20,연령미상,,,,,0.0,A(H1N1)pdm09
2020,21,0-6세,,,0.0,,,A(H1N1)pdm09
2020,21,0세,1.7,0.0,,,0.0,A(H1N1)pdm09
2020,21,1-6세,2.9,1.0,,,2.0,A(H1N1)pdm09
2020,21,13-18세,3.1,0.0,0.0,,1.0,A(H1N1)pdm09
2020,21,19-49세,2.8,3.0,0.0,,7.0,A(H1N1)pdm09
2020,21,50-64세,2.1,1.0,0.0,,6.0,A(H1N1)pdm09
2020,21,65세이상,1.2,3.0,0.0,,6.0,A(H1N1)pdm09
2020,21,7-12세,1.7,0.0,0.0,,0.0,A(H1N1)pdm09
2020,21,연령미상,,,,,0.0,A(H1N1)pdm09
2020,22,0-6세,,,0.0,,,A(H1N1)pdm09
2020,22,0세,2.0,0.0,,,0.0,A(H1N1)pdm09
2020,22,1-6세,3.7,0.0,,,3.0,A(H1N1)pdm09
2020,22,13-18세,2.9,1.0,0.0,,2.0,A(H1N1)pdm09
2020,22,19-49세,2.4,0.0,0.0,,4.0,A(H1N1)pdm09
2020,22,50-64세,1.8,1.0,0.0,,5.0,A(H1N1)pdm09
2020,22,65세이상,1.1,1.0,0.0,,16.0,A(H1N1)pdm09
2020,22,7-12세,2.9,0.0,0.0,,1.0,A(H1N1)pdm09
2020,22,연령미상,,,,,0.0,A(H1N1)pdm09
2020,23,0-6세,,,0.0,,,A(H1N1)pdm09
2020,23,0세,0.7,0.0,,,0.0,A(H1N1)pdm09
2020,23,1-6세,3.3,0.0,,,2.0,A(H1N1)pdm09
2020,23,13-18세,1.6,0.0,0.0,,2.0,A(H1N1)pdm09
2020,23,19-49세,3.3,2.0,0.0,,8.0,A(H1N1)pdm09
2020,23,50-64세,2.2,4.0,0.0,,6.0,A(H1N1)pdm09
2020,23,65세이상,1.0,3.0,0.0,,9.0,A(H1N1)pdm09
2020,23,7-12세,3.5,0.0,0.0,,0.0,A(H1N1)pdm09
2020,23,연령미상,,,,,0.0,A(H1N1)pdm09
2020,24,0-6세,,,0.0,,,A(H1N1)pdm09
2020,24,0세,1.5,0.0,,,2.0,A(H1N1)pdm09
2020,24,1-6세,3.1,1.0,,,1.0,A(H1N1)pdm09
2020,24,13-18세,0.9,0.0,0.0,,1.0,A(H1N1)pdm09
2020,24,19-49세,2.6,1.0,0.0,,7.0,A(H1N1)pdm09
2020,24,50-64세,2.0,0.0,0.0,,2.0,A(H1N1)pdm09
2020,24,65세이상,0.9,2.0,0.0,,2.0,A(H1N1)pdm09
2020,24,7-12세,1.0,0.0,0.0,,1.0,A(H1N1)pdm09
2020,24,연령미상,,,,,0.0,A(H1N1)pdm09
2020,25,0-6세,,,0.0,,,A(H1N1)pdm09
2020,25,0세,0.4,0.0,,,0.0,A(H1N1)pdm09
2020,25,1-6세,3.0,0.0,,,2.0,A(H1N1)pdm09
2020,25,13-18세,0.9,0.0,0.0,,1.0,A(H1N1)pdm09
2020,25,19-49세,2.7,0.0,0.0,,2.0,A(H1N1)pdm09
2020,25,50-64세,2.1,0.0,0.0,,2.0,A(H1N1)pdm09
2020,25,65세이상,1.0,3.0,0.0,,5.0,A(H1N1)pdm09
2020,25,7-12세,1.4,1.0,0.0,,0.0,A(H1N1)pdm09
2020,25,연령미상,,,,,0.0,A(H1N1)pdm09
2020,26,0-6세,,,0.0,,,A(H1N1)pdm09
2020,26,0세,0.8,0.0,,,0.0,A(H1N1)pdm09
2020,26,1-6세,2.3,0.0,,,4.0,A(H1N1)pdm09
2020,26,13-18세,0.5,0.0,0.0,,1.0,A(H1N1)pdm09
2020,26,19-49세,2.7,0.0,0.0,,3.0,A(H1N1)pdm09
2020,26,50-64세,1.6,0.0,0.0,,5.0,A(H1N1)pdm09
2020,26,65세이상,0.9,1.0,0.0,,6.0,A(H1N1)pdm09
2020,26,7-12세,1.4,2.0,0.0,,0.0,A(H1N1)pdm09
2020,26,연령미상,,,,,0.0,A(H1N1)pdm09
2020,27,0-6세,,,0.0,,,A(H1N1)pdm09
2020,27,0세,0.0,0.0,,,0.0,A(H1N1)pdm09
2020,27,1-6세,2.2,1.0,,,4.0,A(H1N1)pdm09
2020,27,13-18세,1.2,0.0,0.0,,4.0,A(H1N1)pdm09
2020,27,19-49세,2.7,1.0,0.0,,6.0,A(H1N1)pdm09
2020,27,50-64세,2.2,1.0,0.0,,2.0,A(H1N1)pdm09
2020,27,65세이상,1.2,5.0,0.0,,11.0,A(H1N1)pdm09
2020,27,7-12세,1.0,0.0,0.0,,2.0,A(H1N1)pdm09
2020,27,연령미상,,,,,0.0,A(H1N1)pdm09
2020,28,0-6세,,,0.0,,,A(H1N1)pdm09
2020,28,0세,0.4,0.0,,,0.0,A(H1N1)pdm09
2020,28,1-6세,3.7,1.0,,,2.0,A(H1N1)pdm09
2020,28,13-18세,0.8,1.0,0.0,,3.0,A(H1N1)pdm09
2020,28,19-49세,2.5,0.0,0.0,,3.0,A(H1N1)pdm09
2020,28,50-64세,1.6,1.0,0.0,,3.0,A(H1N1)pdm09
2020,28,65세이상,0.9,1.0,0.0,,4.0,A(H1N1)pdm09
2020,28,7-12세,0.7,0.0,0.0,,0.0,A(H1N1)pdm09
2020,28,연령미상,,,,,0.0,A(H1N1)pdm09
2020,29,0-6세,,,0.0,,,B
2020,29,0세,1.2,1.0,,,0.0,B
2020,29,1-6세,2.6,0.0,,,0.0,B
2020,29,13-18세,0.4,0.0,0.0,,1.0,B
2020,29,19-49세,2.6,0.0,0.0,,5.0,B
2020,29,50-64세,1.7,1.0,0.0,,3.0,B
2020,29,65세이상,1.0,3.0,0.0,,8.0,B
2020,29,7-12세,0.9,0.0,9.1,,1.0,B
2020,29,연령미상,,,,,0.0,B
2020,30,0-6세,,,0.0,,,B
2020,30,0세,1.2,0.0,,,0.0,B
2020,30,1-6세,3.3,0.0,,,1.0,B
2020,30,13-18세,2.0,0.0,0.0,,2.0,B
2020,30,19-49세,2.8,2.0,0.0,,4.0,B
2020,30,50-64세,2.0,0.0,0.0,,2.0,B
2020,30,65세이상,1.4,1.0,0.0,,4.0,B
2020,30,7-12세,2.9,1.0,10.0,,0.0,B
2020,30,연령미상,,,,,0.0,B
2020,31,0-6세,,,0.0,,,A(H1N1)pdm09
2020,31,0세,1.7,1.0,,,0.0,A(H1N1)pdm09
2020,31,1-6세,3.3,0.0,,,0.0,A(H1N1)pdm09
2020,31,13-18세,1.1,0.0,0.0,,1.0,A(H1N1)pdm09
2020,31,19-49세,2.0,1.0,0.0,,1.0,A(H1N1)pdm09
2020,31,50-64세,1.3,0.0,0.0,,3.0,A(H1N1)pdm09
2020,31,65세이상,0.7,4.0,0.0,,6.0,A(H1N1)pdm09
2020,31,7-12세,1.7,0.0,0.0,,0.0,A(H1N1)pdm09
2020,31,연령미상,,,,,0.0,A(H1N1)pdm09
2020,32,0-6세,,,0.0,,,A(H1N1)pdm09
2020,32,0세,2.7,1.0,,,0.0,A(H1N1)pdm09
2020,32,1-6세,2.7,1.0,,,2.0,A(H1N1)pdm09
2020,32,13-18세,0.5,0.0,0.0,,3.0,A(H1N1)pdm09
2020,32,19-49세,2.5,0.0,0.0,,1.0,A(H1N1)pdm09
2020,32,50-64세,2.4,1.0,0.0,,0.0,A(H1N1)pdm09
2020,32,65세이상,1.2,3.0,0.0,,6.0,A(H1N1)pdm09
2020,32,7-12세,1.7,2.0,0.0,,0.0,A(H1N1)pdm09
2020,32,연령미상,,,,,0.0,A(H1N1)pdm09
2020,33,0-6세,,,0.0,,,A(H1N1)pdm09
2020,33,0세,2.4,0.0,,,0.0,A(H1N1)pdm09
2020,33,1-6세,1.9,0.0,,,1.0,A(H1N1)pdm09
2020,33,13-18세,1.6,0.0,0.0,,3.0,A(H1N1)pdm09
2020,33,19-49세,2.6,1.0,0.0,,7.0,A(H1N1)pdm09
2020,33,50-64세,2.2,2.0,0.0,,0.0,A(H1N1)pdm09
2020,33,65세이상,1.1,2.0,0.0,,9.0,A(H1N1)pdm09
2020,33,7-12세,1.1,0.0,0.0,,1.0,A(H1N1)pdm09
2020,33,연령미상,,,,,0.0,A(H1N1)pdm09
2020,34,0-6세,,,0.0,,,A(H1N1)pdm09
2020,34,0세,0.8,0.0,,,0.0,A(H1N1)pdm09
2020,34,1-6세,4.2,0.0,,,0.0,A(H1N1)pdm09
2020,34,13-18세,2.9,0.0,0.0,,0.0,A(H1N1)pdm09
2020,34,19-49세,2.0,1.0,0.0,,5.0,A(H1N1)pdm09
2020,34,50-64세,0.9,1.0,0.0,,2.0,A(H1N1)pdm09
2020,34,65세이상,0.8,0.0,0.0,,7.0,A(H1N1)pdm09
2020,34,7-12세,4.6,0.0,0.0,,1.0,A(H1N1)pdm09
2020,34,연령미상,,,,,0.0,A(H1N1)pdm09
2020,35,0-6세,,,0.0,,,A(H1N1)pdm09
2020,35,0세,1.4,0.0,,,0.0,A(H1N1)pdm09
2020,35,1-6세,3.3,0.0,,,1.0,A(H1N1)pdm09
2020,35,13-18세,1.1,0.0,0.0,,0.0,A(H1N1)pdm09
2020,35,19-49세,2.3,1.0,0.0,,6.0,A(H1N1)pdm09
2020,35,50-64세,1.7,1.0,0.0,,2.0,A(H1N1)pdm09
2020,35,65세이상,1.2,1.0,0.0,,5.0,A(H1N1)pdm09
2020,35,7-12세,2.1,1.0,0.0,,1.0,A(H1N1)pdm09
2020,35,연령미상,,,,,0.0,A(H1N1)pdm09
2020,36,0-6세,,,0.0,,,A(H1N1)pdm09
2020,36,0세,1.0,0.0,,,0.0,A(H1N1)pdm09
2020,36,1-6세,2.9,0.0,,,0.0,A(H1N1)pdm09
2020,36,13-18세,0.5,0.0,,,1.0,A(H1N1)pdm09
2020,36,19-49세,1.6,1.0,0.0,,3.0,A(H1N1)pdm09
2020,36,50-64세,1.8,0.0,0.0,,3.0,A(H1N1)pdm09
2020,36,65세이상,1.1,0.0,0.0,,6.0,A(H1N1)pdm09
2020,36,7-12세,2.2,0.0,0.0,,0.0,A(H1N1)pdm09
2020,36,연령미상,,,,,0.0,A(H1N1)pdm09
2020,37,0-6세,,,0.0,,,A(H1N1)pdm09
2020,37,0세,1.2,0.0,,,0.0,A(H1N1)pdm09
2020,37,1-6세,2.2,0.0,,,0.0,A(H1N1)pdm09
2020,37,13-18세,2.1,0.0,0.0,,0.0,A(H1N1)pdm09
2020,37,19-49세,1.3,0.0,0.0,,3.0,A(H1N1)pdm09
2020,37,50-64세,1.5,0.0,0.0,,4.0,A(H1N1)pdm09
2020,37,65세이상,0.9,1.0,0.0,,3.0,A(H1N1)pdm09
2020,37,7-12세,1.4,0.0,0.0,,0.0,A(H1N1)pdm09
2020,37,연령미상,,,,,0.0,A(H1N1)pdm09
2020,38,0-6세,,,0.0,,,A(H1N1)pdm09
2020,38,0세,2.0,0.0,,,0.0,A(H1N1)pdm09
2020,38,1-6세,3.1,0.0,,,0.0,A(H1N1)pdm09
2020,38,13-18세,2.4,0.0,0.0,,0.0,A(H1N1)pdm09
2020,38,19-49세,1.4,0.0,0.0,,6.0,A(H1N1)pdm09
2020,38,50-64세,1.1,0.0,0.0,,2.0,A(H1N1)pdm09
2020,38,65-69세,,,,0.0,,A(H1N1)pdm09
2020,38,65세 이상,,,,0.0,,A(H1N1)pdm09
2020,38,65세이상,0.6,2.0,0.0,,4.0,A(H1N1)pdm09
2020,38,7-12세,2.4,0.0,0.0,,1.0,A(H1N1)pdm09
2020,38,70-74세,,,,0.0,,A(H1N1)pdm09
2020,38,75세 이상,,,,0.0,,A(H1N1)pdm09
2020,38,연령미상,,,,,0.0,A(H1N1)pdm09
2020,39,0-6세,,,0.0,,,A(H1N1)pdm09
2020,39,0세,1.7,0.0,,,0.0,A(H1N1)pdm09
2020,39,1-6세,2.4,0.0,,,0.0,A(H1N1)pdm09
2020,39,13-18세,1.3,0.0,0.0,,0.0,A(H1N1)pdm09
2020,39,19-49세,1.3,0.0,0.0,,2.0,A(H1N1)pdm09
2020,39,50-64세,1.2,0.0,0.0,,6.0,A(H1N1)pdm09
2020,39,65-69세,,,,0.0,,A(H1N1)pdm09
2020,39,65세 이상,,,,0.0,,A(H1N1)pdm09
2020,39,65세이상,0.9,1.0,0.0,,7.0,A(H1N1)pdm09
2020,39,7-12세,0.4,0.0,0.0,,0.0,A(H1N1)pdm09
2020,39,70-74세,,,,0.0,,A(H1N1)pdm09
2020,39,75세 이상,,,,0.0,,A(H1N1)pdm09
2020,39,연령미상,,,,,0.0,A(H1N1)pdm09
2020,40,0-6세,,,0.0,,,A(H1N1)pdm09
2020,40,0세,1.5,0.0,,,0.0,A(H1N1)pdm09
2020,40,1-6세,1.2,1.0,,,1.0,A(H1N1)pdm09
2020,40,13-18세,1.7,0.0,,,1.0,A(H1N1)pdm09
2020,40,19-49세,1.8,0.0,0.0,,8.0,A(H1N1)pdm09
2020,40,50-64세,1.9,1.0,0.0,,4.0,A(H1N1)pdm09
2020,40,65-69세,,,,0.0,,A(H1N1)pdm09
2020,40,65세 이상,,,,0.0,,A(H1N1)pdm09
2020,40,65세이상,1.6,1.0,0.0,,13.0,A(H1N1)pdm09
2020,40,7-12세,0.6,1.0,0.0,,1.0,A(H1N1)pdm09
2020,40,70-74세,,,,0.0,,A(H1N1)pdm09
2020,40,75세 이상,,,,0.0,,A(H1N1)pdm09
2020,40,연령미상,,,,,0.0,A(H1N1)pdm09
2020,41,0-6세,,,0.0,,,A(H1N1)pdm09
2020,41,0세,0.7,0.0,,,0.0,A(H1N1)pdm09
2020,41,1-6세,1.0,0.0,,,0.0,A(H1N1)pdm09
2020,41,13-18세,1.6,0.0,0.0,,0.0,A(H1N1)pdm09
2020,41,19-49세,1.4,1.0,0.0,,7.0,A(H1N1)pdm09
2020,41,50-64세,1.7,3.0,0.0,,6.0,A(H1N1)pdm09
2020,41,65-69세,,,,0.0,,A(H1N1)pdm09
2020,41,65세 이상,,,,0.0,,A(H1N1)pdm09
2020,41,65세이상,1.0,3.0,0.0,,6.0,A(H1N1)pdm09
2020,41,7-12세,0.5,0.0,0.0,,0.0,A(H1N1)pdm09
2020,41,70-74세,,,,0.0,,A(H1N1)pdm09
2020,41,75세 이상,,,,0.0,,A(H1N1)pdm09
2020,41,연령미상,,,,,0.0,A(H1N1)pdm09
2020,42,0-6세,,,0.0,,,A(H1N1)pdm09
2020,42,0세,1.3,0.0,,,0.0,A(H1N1)pdm09
2020,42,1-6세,1.8,0.0,,,3.0,A(H1N1)pdm09
2020,42,13-18세,0.4,0.0,0.0,,6.0,A(H1N1)pdm09
2020,42,19-49세,1.2,0.0,0.0,,10.0,A(H1N1)pdm09
2020,42,50-64세,1.8,0.0,0.0,,4.0,A(H1N1)pdm09
2020,42,65-69세,,,,0.0,,A(H1N1)pdm09
2020,42,65세 이상,,,,0.0,,A(H1N1)pdm09
2020,42,65세이상,1.0,7.0,0.0,,12.0,A(H1N1)pdm09
2020,42,7-12세,0.7,0.0,0.0,,1.0,A(H1N1)pdm09
2020,42,70-74세,,,,0.0,,A(H1N1)pdm09
2020,42,75세 이상,,,,0.0,,A(H1N1)pdm09
2020,42,연령미상,,,,,0.0,A(H1N1)pdm09
2020,43,0-6세,,,0.0,,,A(H1N1)pdm09
2020,43,0세,0.8,0.0,,,0.0,A(H1N1)pdm09
2020,43,1-6세,3.2,0.0,,,4.0,A(H1N1)pdm09
2020,43,13-18세,0.7,0.0,0.0,,1.0,A(H1N1)pdm09
2020,43,19-49세,2.2,0.0,0.0,,5.0,A(H1N1)pdm09
2020,43,50-64세,1.3,1.0,0.0,,8.0,A(H1N1)pdm09
2020,43,65-69세,,,,11.9,,A(H1N1)pdm09
2020,43,65세 이상,,,,50.5,,A(H1N1)pdm09
2020,43,65세이상,0.7,3.0,0.0,,9.0,A(H1N1)pdm09
2020,43,7-12세,2.0,0.0,0.0,,0.0,A(H1N1)pdm09
2020,43,70-74세,,,,67.5,,A(H1N1)pdm09
2020,43,75세 이상,,,,70.7,,A(H1N1)pdm09
2020,43,연령미상,,,,,0.0,A(H1N1)pdm09
2020,44,0-6세,,,0.0,,,A(H1N1)pdm09
2020,44,0세,1.0,0.0,,,0.0,A(H1N1)pdm09
2020,44,1-6세,3.1,0.0,,,1.0,A(H1N1)pdm09
2020,44,13-18세,1.2,0.0,0.0,,0.0,A(H1N1)pdm09
2020,44,19-49세,1.8,0.0,0.0,,9.0,A(H1N1)pdm09
2020,44,50-64세,1.4,1.0,0.0,,7.0,A(H1N1)pdm09
2020,44,65-69세,,,,45.6,,A(H1N1)pdm09
2020,44,65세 이상,,,,65.7,,A(H1N1)pdm09
2020,44,65세이상,1.5,2.0,0.0,,8.0,A(H1N1)pdm09
2020,44,7-12세,1.5,0.0,0.0,,0.0,A(H1N1)pdm09
2020,44,70-74세,,,,74.2,,A(H1N1)pdm09
2020,44,75세 이상,,,,76.3,,A(H1N1)pdm09
2020,44,연령미상,,,,,0.0,A(H1N1)pdm09
2020,45,0-6세,,,0.0,,,A(H1N1)pdm09
2020,45,0세,0.8,0.0,,,0.0,A(H1N1)pdm09
2020,45,1-6세,3.3,1.0,,,0.0,A(H1N1)pdm09
2020,45,13-18세,3.0,0.0,0.0,,2.0,A(H1N1)pdm09
2020,45,19-49세,4.2,0.0,0.0,,10.0,A(H1N1)pdm09
2020,45,50-64세,3.4,1.0,0.0,,4.0,A(H1N1)pdm09
2020,45,65-69세,,,,54.7,,A(H1N1)pdm09
2020,45,65세 이상,,,,70.6,,A(H1N1)pdm09
2020,45,65세이상,2.5,5.0,0.0,,11.0,A(H1N1)pdm09
2020,45,7-12세,2.1,0.0,0.0,,0.0,A(H1N1)pdm09
2020,45,70-74세,,,,77.3,,A(H1N1)pdm09
2020,45,75세 이상,,,,79.2,,A(H1N1)pdm09
2020,45,연령미상,,,,,0.0,A(H1N1)pdm09
2020,46,0-6세,,,0.0,,,A(H1N1)pdm09
2020,46,0세,2.0,0.0,,,2.0,A(H1N1)pdm09
2020,46,1-6세,3.1,1.0,,,5.0,A(H1N1)pdm09
2020,46,13-18세,1.7,0.0,0.0,,2.0,A(H1N1)pdm09
2020,46,19-49세,4.0,2.0,0.0,,4.0,A(H1N1)pdm09
2020,46,50-64세,4.5,4.0,0.0,,7.0,A(H1N1)pdm09
2020,46,65-69세,,,,58.8,,A(H1N1)pdm09
2020,46,65세 이상,,,,73.0,,A(H1N1)pdm09
2020,46,65세이상,2.9,4.0,0.0,,13.0,A(H1N1)pdm09
2020,46,7-12세,2.3,0.0,0.0,,2.0,A(H1N1)pdm09
2020,46,70-74세,,,,79.0,,A(H1N1)pdm09
2020,46,75세 이상,,,,80.5,,A(H1N1)pdm09
2020,46,연령미상,,,,,0.0,A(H1N1)pdm09
2020,47,0-6세,,,0.0,,,A(H1N1)pdm09
2020,47,0세,0.6,0.0,,,0.0,A(H1N1)pdm09
2020,47,1-6세,3.3,0.0,,,4.0,A(H1N1)pdm09
2020,47,13-18세,3.5,0.0,0.0,,2.0,A(H1N1)pdm09
2020,47,19-49세,5.3,0.0,0.0,,16.0,A(H1N1)pdm09
2020,47,50-64세,3.6,2.0,0.0,,3.0,A(H1N1)pdm09
2020,47,65-69세,,,,61.3,,A(H1N1)pdm09
2020,47,65세 이상,,,,74.3,,A(H1N1)pdm09
2020,47,65세이상,2.5,5.0,0.0,,4.0,A(H1N1)pdm09
2020,47,7-12세,0.9,0.0,0.0,,0.0,A(H1N1)pdm09
2020,47,70-74세,,,,79.9,,A(H1N1)pdm09
2020,47,75세 이상,,,,81.2,,A(H1N1)pdm09
2020,47,연령미상,,,,,0.0,A(H1N1)pdm09
2020,48,0-6세,,,0.0,,,A(H1N1)pdm09
2020,48,0세,0.9,1.0,,,0.0,A(H1N1)pdm09
2020,48,1-6세,3.3,0.0,,,7.0,A(H1N1)pdm09
2020,48,13-18세,2.3,0.0,0.0,,1.0,A(H1N1)pdm09
2020,48,19-49세,3.1,0.0,0.0,,10.0,A(H1N1)pdm09
2020,48,50-64세,2.7,0.0,0.0,,2.0,A(H1N1)pdm09
2020,48,65-69세,,,,63.0,,A(H1N1)pdm09
2020,48,65세 이상,,,,75.3,,A(H1N1)pdm09
2020,48,65세이상,1.9,2.0,0.0,,12.0,A(H1N1)pdm09
2020,48,7-12세,2.0,0.0,0.0,,0.0,A(H1N1)pdm09
2020,48,70-74세,,,,80.6,,A(H1N1)pdm09
2020,48,75세 이상,,,,81.7,,A(H1N1)pdm09
2020,48,연령미상,,,,,0.0,A(H1N1)pdm09
2020,49,0-6세,,,0.0,,,A(H1N1)pdm09
2020,49,0세,0.4,1.0,,,0.0,A(H1N1)pdm09
2020,49,1-6세,2.3,0.0,,,2.0,A(H1N1)pdm09
2020,49,13-18세,0.9,0.0,0.0,,1.0,A(H1N1)pdm09
2020,49,19-49세,4.6,7.0,0.0,,5.0,A(H1N1)pdm09
2020,49,50-64세,3.2,4.0,0.0,,3.0,A(H1N1)pdm09
2020,49,65-69세,,,,64.1,,A(H1N1)pdm09
2020,49,65세 이상,,,,75.9,,A(H1N1)pdm09
2020,49,65세이상,2.3,7.0,0.0,,13.0,A(H1N1)pdm09
2020,49,7-12세,2.8,1.0,0.0,,0.0,A(H1N1)pdm09
2020,49,70-74세,,,,81.1,,A(H1N1)pdm09
2020,49,75세 이상,,,,82.0,,A(H1N1)pdm09
2020,49,연령미상,,,,,0.0,A(H1N1)pdm09
2020,50,0-6세,,,0.0,,,A(H1N1)pdm09
2020,50,0세,1.1,0.0,,,0.0,A(H1N1)pdm09
2020,50,1-6세,2.3,0.0,,,1.0,A(H1N1)pdm09
2020,50,13-18세,1.3,0.0,0.0,,1.0,A(H1N1)pdm09
2020,50,19-49세,4.3,1.0,0.0,,12.0,A(H1N1)pdm09
2020,50,50-64세,3.2,1.0,0.0,,8.0,A(H1N1)pdm09
2020,50,65-69세,,,,65.1,,A(H1N1)pdm09
2020,50,65세 이상,,,,76.4,,A(H1N1)pdm09
2020,50,65세이상,2.3,2.0,0.0,,12.0,A(H1N1)pdm09
2020,50,7-12세,2.2,0.0,0.0,,0.0,A(H1N1)pdm09
2020,50,70-74세,,,,81.4,,A(H1N1)pdm09
2020,50,75세 이상,,,,82.2,,A(H1N1)pdm09
2020,50,연령미상,,,,,0.0,A(H1N1)pdm09
